symbol,displayName,displayNameEn,positionOpenType,baseCoin,quoteCoin,baseCoinName,quoteCoinName,futureType,settleCoin,contractSize,minLeverage,maxLeverage,countryConfigContractMaxLeverage,priceScale,volScale,amountScale,priceUnit,volUnit,minVol,maxVol,bidLimitPriceRate,askLimitPriceRate,takerFeeRate,makerFeeRate,maintenanceMarginRate,initialMarginRate,riskBaseVol,riskIncrVol,riskLongShortSwitch,riskIncrMmr,riskIncrImr,riskLevelLimit,priceCoefficientVariation,indexOrigin,state,isNew,isHot,isHidden,conceptPlate,conceptPlateId,riskLimitType,maxNumOrders,marketOrderMaxLevel,marketOrderPriceLimitRate1,marketOrderPriceLimitRate2,triggerProtect,appraisal,showAppraisalCountdown,automaticDelivery,apiAllowed,depthStepList,limitMaxVol,threshold,baseCoinIconUrl,id,vid,baseCoinId,createTime,openingTime,openingCountdownOption,showBeforeOpen,isMaxLeverage,isZeroFeeRate,riskLimitMode,isZeroFeeSymbol,riskLimitCustom,deliveryTime,deliveryPriceTrend
GRT_USDT,GRT_USDT永续,GRT_USDT PERPETUAL,3,GRT,USDT,GRT,USDT,1,USDT,1.0,1,200,0,5,0,4,1e-05,1,1,3300000,0.2,0.2,0.0,0,0.004,0.005,3300000,3300000,0,0.056,0.095,1,0.2,"['BITGET', 'BYBIT', 'BINANCE', 'OKX', 'MEXC', 'KUCOIN']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-SOL', 'mc-trade-zone-Arbitrum', 'mc-trade-zone-web3']","[45, 37, 24, 19]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.00001', '0.0001', '0.001', '0.01']",3300000,0,https://public.mocortech.com/coin/F20210517143614665y74P736CzhFOHS.png,76,128f589271cb4951b03e71e6323eb7be,59001d2f1216406f9ec22668499676fd,1608368424000,0,1,True,False,True,INCREASE,True,,,
HBAR_USDT,HBAR_USDT永续,HBAR_USDT PERPETUAL,3,HBAR,USDT,HBAR,USDT,1,USDT,1.0,1,200,0,5,0,4,1e-05,1,1,9000000,0.2,0.2,0.0,0,0.004,0.005,9000000,9000000,0,0.056,0.095,1,0.2,"['BYBIT', 'BINANCE', 'OKX', 'MEXC', 'KUCOIN']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.00001', '0.0001', '0.001']",9000000,0,https://public.mocortech.com/coin/F20230701191651284uwTj2nQVcafJwU.png,106,128f589271cb4951b03e71e6323eb7be,770aa628c79140ffa3ae8d16215dc8cb,1617155502000,0,1,True,False,True,INCREASE,True,,,
HOLD_USDT,HOLD_USDT永续,HOLD_USDT PERPETUAL,3,HOLD,USDT,HOLD,USDT,1,USDT,1000.0,1,50,0,7,0,4,1e-07,1,1,7500,0.2,0.2,0.0,0,0.01,0.02,7500,7500,0,0.005,0.005,1,0.05,"['GATEIO', 'MEXC', 'KUCOIN']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.0000001', '0.000001']",7500,0,https://public.mocortech.com/coin/F20241206131334259evZcaJiNnX8hBN.jpeg,868,128f589271cb4951b03e71e6323eb7be,005b2ed81f2742c8b4057335ff40f6cb,1734097287000,1734354000000,1,True,False,True,INCREASE,True,,,
HYPE_USDT,HYPE_USDT永续,HYPE_USDT PERPETUAL,3,HYPE,USDT,HYPE,USDT,1,USDT,0.1,1,50,0,2,0,4,0.01,1,1,320000,0.2,0.2,0.0,0,0.01,0.02,320000,320000,0,0.05,0.08,1,0.2,"['BITGET', 'KUCOIN']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.01', '0.1']",320000,0,https://public.mocortech.com/coin/F20241219185202633fy8RLxouyEW44q.png,887,128f589271cb4951b03e71e6323eb7be,8d31d4e96b01486ab8965b3b9e4b88e5,1734604558000,1734605400000,1,False,False,True,INCREASE,True,,,
ICP_USDT,ICP_USDT永续,ICP_USDT PERPETUAL,3,ICP,USDT,ICP,USDT,1,USDT,0.01,1,200,0,3,0,4,0.001,1,1,11000000,0.2,0.2,0.0,0,0.004,0.005,11000000,11000000,0,0.056,0.095,1,0.2,"['BITGET', 'BYBIT', 'BINANCE', 'OKX', 'MEXC', 'KUCOIN']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-web3']","[45, 19]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.001', '0.01', '0.1']",11000000,0,https://public.mocortech.com/coin/F20210517143320193RMjuCzjJ0WufB7.png,127,128f589271cb4951b03e71e6323eb7be,eeba879b6d0f40b581eb84150bdb91d9,1620787526000,0,1,True,False,True,INCREASE,True,,,
INJ_USDT,INJ_USDT永续,INJ_USDT PERPETUAL,3,INJ,USDT,INJ,USDT,1,USDT,1.0,1,200,0,3,0,4,0.001,1,1,80000,0.2,0.2,0.0,0,0.004,0.005,80000,80000,0,0.056,0.095,1,0.2,"['BITGET', 'BYBIT', 'BINANCE', 'MEXC', 'KUCOIN']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-web3']","[45, 19]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.001', '0.01', '0.1']",80000,0,https://public.mocortech.com/coin/F20230119114559933mGTo17dxvI0OQQ.png,281,128f589271cb4951b03e71e6323eb7be,3f12aa9e11694d70aa0a24b31f9deaa2,1661146663000,0,1,True,False,True,INCREASE,True,,,
IO_USDT,IO_USDT永续,IO_USDT PERPETUAL,3,IO,USDT,IO,USDT,1,USDT,1.0,1,125,0,4,0,4,0.0001,1,1,330000,0.2,0.2,0.0,0,0.004,0.008,330000,330000,0,0.056,0.092,1,0.2,"['BITGET', 'BYBIT', 'BINANCE', 'HTX', 'MEXC', 'KUCOIN']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.0001', '0.001']",330000,0,https://public.mocortech.com/coin/F20240609164331869NuXguLoXnEGphR.png,599,128f589271cb4951b03e71e6323eb7be,4df216d72f7848e4981b4a92b8536df1,1718111471000,0,1,True,False,True,INCREASE,True,,,
JASMY_USDT,JASMY_USDT永续,JASMY_USDT PERPETUAL,3,JASMY,USDT,JASMY,USDT,1,USDT,10.0,1,200,0,6,0,4,1e-06,1,1,1300000,0.2,0.2,0.0,0,0.004,0.005,1300000,1300000,0,0.056,0.095,1,0.2,"['BITGET', 'BYBIT', 'BINANCE', 'HTX', 'MEXC']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.000001', '0.00001', '0.0001', '0.001']",1300000,0,https://public.mocortech.com/coin/F20210517143143708busdx95kidQwPx.png,195,128f589271cb4951b03e71e6323eb7be,e820536abf5547d78504f67caad6131a,1637570485000,0,1,True,False,True,INCREASE,True,,,
KAIA_USDT,KAIA_USDT永续,KAIA_USDT PERPETUAL,3,KAIA,USDT,KAIA,USDT,1,USDT,10.0,1,100,0,4,0,4,0.0001,1,1,150000,0.2,0.2,0.0,0,0.005,0.01,150000,150000,0,0.055,0.09,1,0.2,"['BYBIT', 'BINANCE', 'OKX', 'MEXC', 'KUCOIN']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-layer2']","[45, 5]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.0001', '0.001']",150000,0,https://public.mocortech.com/coin/F202409131548290691rVKaiDKUCX4Mp.png,743,128f589271cb4951b03e71e6323eb7be,c73cd0039a4143acbf38c8b3d48d53a7,1730348222000,1730349240000,1,True,False,True,INCREASE,True,,,
KAS_USDT,KAS_USDT永续,KAS_USDT PERPETUAL,3,KAS,USDT,KAS,USDT,1,USDT,1000.0,1,200,0,5,0,4,1e-05,1,1,6500,0.2,0.2,0.0,0,0.004,0.005,6500,6500,0,0.056,0.095,1,0.2,"['BITGET', 'BYBIT', 'MEXC', 'KUCOIN']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.00001', '0.0001', '0.001']",6500,284947,https://public.mocortech.com/coin/F20220925112925283vwigm9Ac0xkt3l.png,309,128f589271cb4951b03e71e6323eb7be,7d625dbdcd2d41399c9ebce67d702cb3,1669636338000,0,1,True,False,True,INCREASE,True,,,
LDO_USDT,LDO_USDT永续,LDO_USDT PERPETUAL,3,LDO,USDT,LDO,USDT,1,USDT,1.0,1,200,0,4,0,4,0.0001,1,1,370000,0.2,0.2,0.0,0,0.004,0.005,370000,370000,0,0.056,0.095,1,0.2,"['BITGET', 'BYBIT', 'BINANCE', 'OKX', 'MEXC']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-Arbitrum']","[45, 24]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.0001', '0.001', '0.01']",370000,0,https://public.mocortech.com/coin/F202307011930401934svxFlRZiTlHjp.png,266,128f589271cb4951b03e71e6323eb7be,1ad9782ccfb940458192cad56484f889,1658110741000,0,1,True,False,True,INCREASE,True,,,
LINK_USDT,LINK_USDT永续,LINK_USDT PERPETUAL,3,LINK,USDT,LINK,USDT,1,USDT,0.1,1,200,0,3,0,4,0.001,1,1,865000,0.2,0.2,0.0,0,0.004,0.005,865000,865000,0,0.056,0.095,1,0.2,"['BYBIT', 'BINANCE', 'HTX', 'OKX', 'MEXC', 'KUCOIN']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-SOL', 'mc-trade-zone-Arbitrum', 'mc-trade-zone-web3']","[45, 37, 24, 19]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.001', '0.01', '0.1']",865000,0,https://public.mocortech.com/coin/F20210422163936008oJUHyB4eiST9Es.png,18,128f589271cb4951b03e71e6323eb7be,8dee1f9303ee479ba80b98889997c29c,1592820127000,0,1,True,False,True,INCREASE,True,,,
LTC_USDT,LTC_USDT永续,LTC_USDT PERPETUAL,3,LTC,USDT,LTC,USDT,1,USDT,0.01,1,200,0,2,0,4,0.01,1,1,1850000,0.1,0.1,0.0,0,0.004,0.005,1850000,1850000,0,0.056,0.095,1,0.2,"['BYBIT', 'BINANCE', 'OKX', 'MEXC']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-pow']","[45, 12]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.01', '0.1', '1', '10']",1850000,0,https://public.mocortech.com/coin/F20210514192217731fml0zLNE6FPOGV.png,14,128f589271cb4951b03e71e6323eb7be,e9b47a809bd1456fa1d378f0d7db14ec,1592213599000,0,1,True,False,True,INCREASE,True,,,
LUNC_USDT,LUNC_USDT永续,LUNC_USDT PERPETUAL,3,LUNC,USDT,LUNC,USDT,1,USDT,10000.0,1,200,0,8,0,4,1e-08,1,1,275000,0.2,0.2,0.0,0,0.004,0.005,275000,275000,0,0.056,0.095,1,0.2,"['BITGET', 'BINANCE', 'OKX', 'MEXC']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-SOL']","[45, 37]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.00000001', '0.0000001', '0.000001']",275000,0,https://public.mocortech.com/coin/F20220526173055001kZTohNsxbP1NBz.png,255,128f589271cb4951b03e71e6323eb7be,7b0c5c220e404a1ca6dffd0c8224d6e4,1653564718000,0,1,True,False,True,INCREASE,True,,,
MANA_USDT,MANA_USDT永续,MANA_USDT PERPETUAL,3,MANA,USDT,MANA,USDT,1,USDT,1.0,1,200,0,4,0,4,0.0001,1,1,1250000,0.2,0.2,0.0,0,0.004,0.005,1250000,1250000,0,0.056,0.095,1,0.2,"['BITGET', 'BYBIT', 'BINANCE', 'OKX', 'MEXC', 'KUCOIN']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-metaverse', 'mc-trade-zone-nft']","[45, 18, 3]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.0001', '0.001', '0.01']",1250000,0,https://public.mocortech.com/coin/F20210422164339008v2CtQvq6GQDmHR.png,109,128f589271cb4951b03e71e6323eb7be,d3073f685aee4c31bc0677b9210f1678,1617249030000,0,1,True,False,True,INCREASE,True,,,
MANTA_USDT,MANTA_USDT永续,MANTA_USDT PERPETUAL,3,MANTA,USDT,MANTA,USDT,1,USDT,1.0,1,50,0,4,0,4,0.0001,1,1,350000,0.2,0.2,0.0,0,0.01,0.02,350000,350000,0,0.05,0.08,1,0.2,"['BITGET', 'BYBIT', 'BINANCE', 'MEXC', 'KUCOIN']",0,False,False,False,[],[],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.0001', '0.001']",350000,0,https://public.mocortech.com/coin/F20240111235900266kB5HaBVrySduXr.jpg,527,128f589271cb4951b03e71e6323eb7be,d64963874b8c428f9ed2874b7ba32c0c,1705580169000,0,1,True,False,True,INCREASE,True,,,
MELANIA_USDT,MELANIA_USDT永续,MELANIA_USDT PERPETUAL,3,MELANIA,USDT,MELANIA,USDT,1,USDT,0.1,1,20,0,3,0,4,0.001,1,1,1500000,0.5,0.5,0.0,0,0.01,0.05,1500000,1500000,0,0.005,0.005,1,0.2,"['BITGET', 'MEXC', 'KUCOIN']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.001', '0.01']",1500000,0,https://public.mocortech.com/coin/F20250120095905225K6svkOfGN3J8YZ.jpeg,987,128f589271cb4951b03e71e6323eb7be,73fd9cc00c184533a4bd1acf3398c839,1737335430000,0,1,False,False,True,INCREASE,True,,,
MEME_USDT,MEME_USDT永续,MEME_USDT PERPETUAL,3,MEME,USDT,MEME,USDT,1,USDT,100.0,1,200,0,6,0,4,1e-06,1,1,4000000,0.2,0.2,0.0,0,0.004,0.005,4000000,4000000,0,0.056,0.095,1,0.2,"['BINANCE', 'MEXC', 'KUCOIN']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.000001', '0.00001', '0.0001']",4000000,0,https://public.mocortech.com/coin/F20231028160204774tNsdre2kHjW1a8.png,487,128f589271cb4951b03e71e6323eb7be,df19a3f0573646baa2d2fafe1d48b705,1698999601000,0,1,True,False,True,INCREASE,True,,,
MOODENG_USDT,MOODENG_USDT永续,MOODENG_USDT PERPETUAL,3,MOODENG,USDT,MOODENG,USDT,1,USDT,10.0,1,200,0,5,0,4,1e-05,1,1,450000,0.2,0.2,0.0,0,0.004,0.005,450000,450000,0,0.004,0.004,1,0.2,"['BITGET', 'HTX', 'MEXC']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-MEME']","[45, 29]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.00001', '0.0001']",450000,0,https://public.mocortech.com/coin/F20240926144652347SHCa8gqLT8n1dT.png,702,128f589271cb4951b03e71e6323eb7be,11afe7cfde4448deaf31a5d6ef883455,1727326929000,0,1,True,False,True,INCREASE,True,,,
MUBARAK_USDT,MUBARAK_USDT永续,MUBARAK_USDT PERPETUAL,3,MUBARAK,USDT,MUBARAK,USDT,1,USDT,100.0,1,50,0,5,0,4,1e-05,1,1,5500,0.2,0.2,0.0,0,0.01,0.02,5500,5500,0,0.005,0.005,1,0.2,"['BITGET', 'GATEIO', 'MEXC']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.00001', '0.0001']",5500,0,https://public.mocortech.com/coin/F20250314120814819VQglEj5UNl7DVe.jpeg,1088,128f589271cb4951b03e71e6323eb7be,0abc17c8a8e84b69aca64ba0dc2e18ae,1742007765000,0,1,False,False,True,INCREASE,True,,,
NEAR_USDT,NEAR_USDT永续,NEAR_USDT PERPETUAL,3,NEAR,USDT,NEAR,USDT,1,USDT,1.0,1,200,0,3,0,4,0.001,1,1,630000,0.2,0.2,0.0,0,0.004,0.005,630000,630000,0,0.056,0.095,1,0.2,"['BITGET', 'BINANCE', 'OKX', 'MEXC', 'KUCOIN']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-layer2']","[45, 5]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.001', '0.01', '0.1']",630000,0,https://public.mocortech.com/coin/F20210517142258172xvCeS0mh7rRT2x.png,61,128f589271cb4951b03e71e6323eb7be,2adac1809dce4b0e926ae725a20c55fd,1602669179000,0,1,True,False,True,INCREASE,True,,,
NEIROCTO_USDT,NEIROCTO_USDT永续,NEIROCTO_USDT PERPETUAL,3,NEIROCTO,USDT,NEIROCTO,USDT,1,USDT,10000.0,1,200,0,7,0,4,1e-07,1,1,750000,0.2,0.2,0.0,0,0.004,0.005,750000,750000,0,0.004,0.004,1,0.2,"['BITGET', 'HTX', 'MEXC']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-MEME']","[45, 29]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.0000001', '0.000001']",750000,0,https://public.mocortech.com/coin/F20240817211132621PPQXOe0UoEVO3p.png,688,128f589271cb4951b03e71e6323eb7be,06122a9634da4ec586b825b6def96601,1726475766000,0,1,True,False,True,INCREASE,True,,,
NOT_USDT,NOT_USDT永续,NOT_USDT PERPETUAL,3,NOT,USDT,NOT,USDT,1,USDT,1000.0,1,200,0,6,0,4,1e-06,1,1,240000,0.2,0.2,0.0,0,0.004,0.005,240000,240000,0,0.056,0.095,1,0.2,"['BITGET', 'BYBIT', 'BINANCE', 'MEXC', 'KUCOIN']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.000001', '0.00001']",240000,0,https://public.mocortech.com/coin/F20240510170849558HShLoZiLRcp4M4.png,585,128f589271cb4951b03e71e6323eb7be,8f6b96419d5f49ef8a50a8aa583e7bf3,1715864618000,0,1,True,False,True,INCREASE,True,,,
ONDO_USDT,ONDO_USDT永续,ONDO_USDT PERPETUAL,3,ONDO,USDT,ONDO,USDT,1,USDT,10.0,1,200,0,4,0,4,0.0001,1,1,180000,0.2,0.2,0.0,0,0.004,0.005,180000,180000,0,0.056,0.095,1,0.2,"['BITGET', 'BYBIT', 'HTX', 'MEXC', 'KUCOIN']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.0001', '0.001']",180000,0,https://public.mocortech.com/coin/F20240118164113525h5i7j171zTUyWf.png,529,128f589271cb4951b03e71e6323eb7be,69265a5e47784b4a90973480ee002382,1705754473000,0,1,True,False,True,INCREASE,True,,,
OP_USDT,OP_USDT永续,OP_USDT PERPETUAL,3,OP,USDT,OP,USDT,1,USDT,1.0,1,200,0,4,0,4,0.0001,1,1,1050000,0.2,0.2,0.0,0,0.004,0.005,1050000,1050000,0,0.056,0.095,1,0.2,"['BITGET', 'BYBIT', 'BINANCE', 'OKX', 'MEXC', 'KUCOIN']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.0001', '0.001', '0.01', '0.1']",1050000,0,https://public.mocortech.com/coin/F20250226182026703PnUWEZcyUkv8lI.jpg,259,128f589271cb4951b03e71e6323eb7be,9b074a66b0f641ea8d7051a114271e95,1654048691000,0,1,True,False,True,INCREASE,True,,,
ORDI_USDT,ORDI_USDT永续,ORDI_USDT PERPETUAL,3,ORDI,USDT,ORDI,USDT,1,USDT,0.1,1,200,0,3,0,4,0.001,1,1,1200000,0.2,0.2,0.0,0,0.004,0.005,1200000,1200000,0,0.056,0.095,1,0.2,"['BITGET', 'BYBIT', 'BINANCE', 'HTX', 'OKX', 'MEXC', 'KUCOIN']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-BRC20']","[45, 36]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.001', '0.01']",1200000,0,https://public.mocortech.com/coin/F20231214123148856nfeldbiFHy5XPZ.png,406,128f589271cb4951b03e71e6323eb7be,b865a9ffdd6e4d9da6ddfab219c00f51,1683529115000,0,1,True,False,True,INCREASE,True,,,
PENGU_USDT,PENGU_USDT永续,PENGU_USDT PERPETUAL,3,PENGU,USDT,PENGU,USDT,1,USDT,10.0,1,100,0,5,0,4,1e-05,1,1,10000000,0.2,0.2,0.0,0,0.005,0.01,10000000,10000000,0,0.055,0.09,1,0.2,"['BITGET', 'BYBIT', 'BINANCE', 'OKX', 'MEXC', 'KUCOIN']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.00001', '0.0001']",10000000,0,https://public.mocortech.com/coin/F20241216231150709rwMnrNdu294d6P.jpeg,878,128f589271cb4951b03e71e6323eb7be,1c2cf4f4531b404d9bb5622f3881f32c,1734422178000,1734442080000,1,True,False,True,INCREASE,True,,,
PEPE_USDT,PEPE_USDT永续,PEPE_USDT PERPETUAL,3,PEPE,USDT,PEPE,USDT,1,USDT,10000000.0,1,200,0,9,0,4,1e-09,1,1,7500,0.2,0.2,0.0,0,0.004,0.005,7500,7500,0,0.056,0.095,1,0.2,"['BITGET', 'BYBIT', 'BINANCE', 'HTX', 'OKX']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-MEME']","[45, 29]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.000000001', '0.00000001', '0.0000001']",7500,0,https://public.mocortech.com/coin/F20230418233803170JsJkuJKWBcrsaY.png,384,128f589271cb4951b03e71e6323eb7be,55066519a2b54ed09c61b0c142bf5abc,1681900341000,0,1,True,False,True,INCREASE,True,,,
PI_USDT,PI_USDT永续,PI_USDT PERPETUAL,3,PI,USDT,PI,USDT,1,USDT,1.0,1,20,0,4,0,4,0.0001,1,1,45000,0.2,0.2,0.0,0,0.01,0.05,45000,45000,0,0.005,0.005,1,0.2,"['BITGET', 'OKX', 'MEXC']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.0001', '0.001']",45000,0,https://public.mocortech.com/coin/F20250212161539288dW12QbAS8qlp0x.png,1048,128f589271cb4951b03e71e6323eb7be,9cf58ad4fbe147c59472c9848e760aab,1739511352000,1740038520000,1,True,False,True,INCREASE,True,,,
PNUT_USDT,PNUT_USDT永续,PNUT_USDT PERPETUAL,3,PNUT,USDT,PNUT,USDT,1,USDT,10.0,1,100,0,4,0,4,0.0001,1,1,150000,0.2,0.2,0.0,0,0.005,0.01,150000,150000,0,0.055,0.09,1,0.2,"['BITGET', 'BINANCE', 'OKX', 'MEXC', 'KUCOIN']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-MEME']","[45, 29]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.0001', '0.001']",150000,0,https://public.mocortech.com/coin/F20250125152643217If6ShuO14NssGx.jpg,752,128f589271cb4951b03e71e6323eb7be,f4a3fd97f19c4d06961600322fb4c297,1730863785000,1730864580000,1,True,False,True,INCREASE,True,,,
POL_USDT,POL_USDT永续,POL_USDT PERPETUAL,3,POL,USDT,POL,USDT,1,USDT,10.0,1,125,0,5,0,4,1e-05,1,1,650000,0.2,0.2,0.0,0,0.004,0.008,650000,650000,0,0.056,0.092,1,0.2,"['BITGET', 'BYBIT', 'OKX', 'MEXC']",0,False,False,False,"['mc-trade-zone-0fees', 'mc-trade-zone-layer2']","[45, 5]",BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.00001', '0.0001']",650000,0,https://public.mocortech.com/coin/F20231027211808143VN2A9KQFynm7Dc.png,681,128f589271cb4951b03e71e6323eb7be,efd0b016506c4cd6baabe437de863035,1725435422000,0,1,True,False,True,INCREASE,True,,,
PONKE_USDT,PONKE_USDT永续,PONKE_USDT PERPETUAL,3,PONKE,USDT,PONKE,USDT,1,USDT,10.0,1,100,0,4,0,4,0.0001,1,1,50000,0.2,0.2,0.0,0,0.005,0.01,50000,50000,0,0.005,0.005,1,0.2,"['BITGET', 'BYBIT', 'HTX', 'MEXC']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.0001', '0.001']",50000,0,https://public.mocortech.com/coin/F20250121112743419wtVzedyHjQqrzE.jpg,598,128f589271cb4951b03e71e6323eb7be,9cf8090bb2284d10b54832c86977260c,1718073380000,0,1,True,False,True,INCREASE,True,,,
POPCAT_USDT,POPCAT_USDT永续,POPCAT_USDT PERPETUAL,3,POPCAT,USDT,POPCAT,USDT,1,USDT,10.0,1,200,0,4,0,4,0.0001,1,1,280000,0.2,0.2,0.0,0,0.004,0.005,280000,280000,0,0.056,0.095,1,0.2,"['BYBIT', 'MEXC', 'KUCOIN']",0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,"[200, 50]",20,0.2,0.005,0.1,0,0,0,False,"['0.0001', '0.001']",280000,0,https://public.mocortech.com/coin/F20240417214022241d7w1abDx3IFZ4X.jpg,561,128f589271cb4951b03e71e6323eb7be,d060b06aea7d4f1dbd86643671e054d0,1712028120000,0,1,True,False,True,INCREASE,True,,,
